baitID	preyID	N
175487	175480	83
175487	175481	308
175487	175482	373
175487	175483	622
175487	175484	505
175487	175485	1083
175487	175489	771
175487	175490	318
175487	175492	137
175487	175493	141
175487	175494	187
175487	175495	94
175487	175496	43
175487	175497	59
175487	175498	97
175487	175499	82
175487	175500	138
175487	175501	97
175487	175502	88
175487	175503	56
175487	175504	21
175487	175505	61
175487	175506	41
175487	175507	38
175487	175508	30
175487	175509	33
175487	175510	23
175487	175511	53
175487	175512	62
175487	175513	56
175487	175514	31
175487	175515	19
175487	175516	14
175487	175517	31
175487	175518	28
175487	175519	29
175487	175520	31
175487	175521	31
175487	175522	46
175487	175524	35
175487	175525	34
175487	175526	26
175487	175529	21
175487	175530	24
175487	175531	23
175487	175532	17
175487	175534	25
175487	175535	9
175487	175536	7
175487	175537	13
175487	175538	12
175487	175539	13
175487	175540	17
175487	175541	7
175487	175542	6
175487	175543	13
175487	175544	9
175487	175545	9
175487	175546	15
175487	175547	13
175487	175548	11
175487	175549	12
175487	175550	13
175487	175551	14
175487	175552	15
175487	175553	10
175487	175554	10
175487	175555	5
175487	175556	12
175487	175558	13
175487	175559	7
175487	175560	23
175487	175561	19
175487	175562	6
175487	175563	6
175487	175565	1
175487	175566	3
175487	175567	8
175487	175568	10
175487	175569	12
175487	175570	12
175487	175571	14
175487	175572	12
175487	175573	14
175487	175574	14
175487	175575	10
175487	175576	15
175487	175577	11
175487	175578	6
175487	175579	11
175487	175580	8
175487	175581	16
175487	175582	12
175487	175583	13
175487	175584	12
175487	175585	9
175487	175586	12
175487	175587	12
175487	175588	6
175487	175589	19
175487	175590	10
175487	175591	1
175487	175592	4
175487	175593	14
175487	175594	14
175487	175595	9
175487	175596	18
175487	175597	12
175487	175598	10
175487	175599	11
175487	175600	31
175487	175601	19
175487	175602	17
175487	175603	17
175487	175604	5
175487	175605	11
175487	175606	9
175487	175607	7
175487	175608	13
175487	175609	7
175487	175610	9
175487	175611	15
175487	175612	6
175487	175613	9
175487	175614	8
175487	175615	3
175487	175616	10
175487	175617	9
175487	175618	20
175487	175619	7
175487	175620	18
175487	175622	18
175487	175623	13
175487	175624	7
175487	175625	5
175487	175626	7
175487	175627	5
175487	175628	9
175487	175629	1
175487	175630	9
175487	175631	10
175487	175632	11
175487	175633	7
175487	175634	6
175487	175635	6
175487	175636	8
175487	175637	8
175487	175639	7
175487	175641	7
175487	175642	9
175487	175643	3
175487	175644	9
175487	175645	8
175487	175646	3
175487	175647	12
175487	175648	6
175487	175649	3
175487	175650	8
175487	175651	5
175487	175652	3
175487	175653	9
175487	175654	5
175487	175655	4
175487	175656	4
175487	175657	5
175487	175658	6
175487	175659	8
175487	175660	10
175487	175661	6
175487	175662	5
175487	175663	6
175487	175664	3
175487	175665	7
175487	175666	6
175487	175667	6
175487	175668	4
175487	175669	3
175487	175670	8
175487	175671	10
175487	175672	4
175487	175673	4
175487	175674	7
175487	175675	4
175487	175676	6
175487	175677	7
175487	175679	5
175487	175680	8
175487	175681	8
175487	175682	4
175487	175683	13
175487	175684	7
175487	175685	8
175487	175686	7
175487	175687	3
175487	175688	3
175487	175689	9
175487	175690	6
175487	175691	3
175487	175692	2
175487	175693	4
175487	175694	2
175487	175695	1
175487	175696	11
175487	175697	10
175487	175698	5
175487	175700	3
175487	175701	6
175487	175702	6
175487	175703	7
175487	175704	4
175487	175705	4
175487	175706	6
175487	175707	7
175487	175708	5
175487	175709	1
175487	175710	5
175487	175711	2
175487	175712	3
175487	175713	1
175487	175714	1
175487	175715	2
175487	175716	2
175487	175717	4
175487	175718	2
175487	175719	1
175487	175720	2
175487	175721	4
175487	175722	2
175487	175724	1
175487	175725	1
175487	175726	2
175487	175727	1
175487	175728	1
175487	175729	2
175487	175730	1
175487	175731	1
175487	175732	1
175487	175733	1
175487	175734	1
175487	175735	1
175487	175738	1
175487	175740	2
175487	175741	5
175487	175742	1
175487	175743	1
175487	175747	1
175487	175748	2
175487	175750	1
175487	175751	2
175487	175752	2
175487	175753	1
175487	175754	1
175487	175757	1
175487	175759	1
175487	175761	1
175487	175762	1
175487	175764	1
175487	175766	1
175487	175767	1
175487	175768	3
175487	175770	1
175487	175771	1
175487	175773	1
175487	175774	1
175487	175775	1
175487	175779	1
175487	175780	1
175487	175781	1
175487	175782	1
175487	175784	1
175487	175785	1
175487	175787	1
175487	175788	1
175487	175789	1
175487	175790	2
175487	175791	2
175487	175792	1
175487	175793	1
175487	175794	1
175487	175796	1
175487	175798	3
175487	175799	1
175487	175800	1
175487	175803	3
175487	175804	1
175487	175805	2
175487	175806	1
175487	175807	2
175487	175808	2
175487	175809	1
175487	175810	3
175487	175811	3
175487	175812	1
175487	175813	2
175487	175814	4
175487	175815	4
175487	175816	5
175487	175817	3
175487	175818	2
175487	175819	6
175487	175820	3
175487	175821	4
175487	175822	6
175487	175823	1
175487	175824	1
175487	175826	1
175487	175827	1
175487	175828	5
175487	175829	6
175487	175831	5
175487	175832	2
175487	175833	3
175487	175834	3
175487	175835	3
175487	175836	4
175487	175837	1
175487	175838	5
175487	175839	4
175487	175840	3
175487	175841	1
175487	175842	5
175487	175843	1
175487	175844	3
175487	175845	8
175487	175846	5
175487	175847	4
175487	175848	3
175487	175849	5
175487	175850	8
175487	175851	4
175487	175852	10
175487	175853	2
175487	175854	1
175487	175855	2
175487	175856	4
175487	175857	2
175487	175858	3
175487	175859	1
175487	175860	2
175487	175861	5
175487	175862	5
175487	175863	3
175487	175864	5
175487	175865	3
175487	175866	2
175487	175867	3
175487	175868	2
175487	175869	3
175487	175870	4
175487	175871	5
175487	175872	5
175487	175873	8
175487	175874	6
175487	175875	4
175487	175876	4
175487	175877	4
175487	175878	3
175487	175879	5
175487	175880	4
175487	175881	4
175487	175883	2
175487	175884	3
175487	175885	1
175487	175886	1
175487	175887	3
175487	175888	5
175487	175889	2
175487	175890	4
175487	175891	3
175487	175892	4
175487	175893	2
175487	175894	2
175487	175895	1
175487	175896	1
175487	175897	1
175487	175898	1
175487	175899	2
175487	175900	1
175487	175901	3
175487	175902	1
175487	175903	1
175487	175904	1
175487	175905	1
175487	175907	1
175487	175908	1
175487	175910	1
175487	175911	1
175487	175914	1
175487	175920	1
175487	175924	1
175487	175930	1
175487	175932	1
175487	175940	1
175487	175941	1
175487	175961	1
175487	175965	1
175487	175969	1
175487	175971	1
175487	175972	1
175487	175974	1
175487	175975	1
175487	175978	1
175487	175979	1
175487	175981	1
175487	175985	1
175487	175986	1
175487	175987	1
175487	175988	1
175487	175989	1
175487	175990	1
175487	175991	1
175487	175992	1
175487	175993	1
175487	175995	1
175487	175996	1
175487	175998	1
175487	175999	1
175487	176000	1
175487	176001	1
175487	176002	1
175487	176003	1
175487	176004	1
175487	176005	1
175487	176006	1
175487	176008	1
175487	176009	1
175487	176011	2
175487	176012	1
175487	176013	2
175487	176014	1
175487	176015	2
175487	176016	2
175487	176017	1
175487	176018	1
175487	176020	1
175487	176025	1
175487	176027	1
175487	176029	1
175487	176045	1
175487	176054	1
175487	176060	1
175487	176062	1
175487	176069	1
175487	176074	1
175487	176076	1
175487	176079	1
175487	176080	1
175487	176083	1
175487	176097	1
175487	176105	1
175487	176119	1
175487	176124	1
175487	176125	1
175487	176130	1
175487	176146	1
175487	176161	1
175487	176169	1
175487	176170	1
175487	176178	1
175487	176191	1
175487	176194	1
175487	176205	1
175487	176227	1
175487	176240	1
175487	176245	1
175487	176248	1
175487	176251	1
175487	176261	1
175487	176275	1
175487	176303	1
175487	176334	1
175487	176342	1
175487	176357	1
175487	176359	1
175487	176375	1
175487	176379	1
175487	176380	1
175487	176389	1
175487	176390	1
175487	176437	1
175487	176442	1
175487	176445	1
175487	176446	1
175487	176463	1
175487	176496	1
175487	176509	1
175487	176530	1
175487	176556	1
175487	176558	1
175487	176561	1
175487	176571	1
175487	176581	1
175487	176583	1
175487	176584	1
175487	176585	1
175487	176587	1
175487	176591	1
175487	176592	1
175487	176593	1
175487	176595	1
175487	176601	1
175487	176602	1
175487	176603	1
175487	176606	1
175487	176607	1
175487	176608	1
175487	176609	1
175487	176611	2
175487	176612	1
175487	176615	1
175487	176616	2
175487	176617	1
175487	176620	1
175487	176621	1
175487	176622	1
175487	176623	1
175487	176624	2
175487	176625	1
175487	176626	1
175487	176627	1
175487	176628	2
175487	176629	1
175487	176630	1
175487	176631	1
175487	176632	1
175487	176634	2
175487	176635	1
175487	176636	1
175487	176637	1
175487	176638	2
175487	176639	1
175487	176641	1
175487	176642	2
175487	176643	1
175487	176644	2
175487	176646	1
175487	176647	2
175487	176648	1
175487	176650	2
175487	176651	2
175487	176652	1
175487	176653	1
175487	176654	1
175487	176655	1
175487	176656	1
175487	176657	1
175487	176658	1
175487	176660	2
175487	176661	1
175487	176662	1
175487	176663	1
175487	176664	1
175487	176665	1
175487	176666	1
175487	176667	1
175487	176668	1
175487	176670	1
175487	176672	1
175487	176673	2
175487	176676	2
175487	176677	1
175487	176678	1
175487	176679	1
175487	176680	2
175487	176681	1
175487	176683	1
175487	176684	1
175487	176685	1
175487	176686	1
175487	176689	1
175487	176690	1
175487	176692	3
175487	176693	1
175487	176694	1
175487	176695	3
175487	176696	1
175487	176697	1
175487	176698	1
175487	176699	1
175487	176700	1
175487	176701	1
175487	176702	1
175487	176704	1
175487	176705	1
175487	176706	1
175487	176708	2
175487	176710	2
175487	176711	1
175487	176712	1
175487	176713	1
175487	176714	5
175487	176715	1
175487	176716	1
175487	176717	1
175487	176718	1
175487	176719	1
175487	176720	1
175487	176721	1
175487	176722	1
175487	176724	2
175487	176726	1
175487	176727	2
175487	176728	1
175487	176729	1
175487	176733	1
175487	176734	1
175487	176735	2
175487	176739	1
175487	176740	1
175487	176744	1
175487	176745	1
175487	181817	1
175487	183493	1
175487	184258	1
175487	184836	1
175487	185005	1
175487	187264	1
175487	187551	1
175487	187574	1
175487	188006	1
175487	189363	1
175487	190172	1
175487	190551	1
175487	190578	1
175487	190658	1
175487	198127	1
175487	199079	1
175487	204563	1
175487	205834	1
175487	208758	1
175487	209492	1
175487	209804	1
175487	209993	1
175487	210022	1
175487	210060	1
175487	210079	1
175487	210101	1
175487	210786	1
175487	210942	1
175487	210946	1
175487	211412	1
175487	211431	1
175487	211498	1
175487	213379	1
175487	215727	1
175487	219926	1
175487	220142	1
175487	223355	1
175487	223434	1
175487	223448	1
175487	224310	1
175487	224673	1
175487	225536	1
175487	225548	1
175487	225588	1
175487	225763	1
175487	225776	1
175487	226126	1
175487	226146	1
175487	227332	1
175487	227365	1
175487	227431	1
175487	231261	1
175487	231730	1
175487	231765	1
175487	232052	1
175487	232525	1
175487	232632	1
175487	233240	1
175487	233297	1
175487	233470	1
175487	233500	1
175487	233789	1
175487	234009	1
175487	234156	1
175487	234868	1
175487	234979	1
175487	235135	1
175487	235242	1
175487	235427	1
175487	237218	1
175487	238592	1
175487	238692	1
175487	240971	1
175487	241458	1
175487	241502	1
175487	241513	1
175487	241533	1
175487	241567	1
175487	241589	1
175487	241634	1
175487	241647	1
175487	241815	1
175487	241830	1
175487	241838	1
175487	242034	1
175487	242146	1
175487	242170	1
175487	242178	1
175487	242236	1
175487	242295	1
175487	242714	1
175487	242784	1
175487	243878	1
175487	244219	1
175487	244669	1
175487	246224	1
175487	246552	1
175487	246940	1
175487	247062	1
175487	247172	1
175487	247441	1
175487	247836	1
175487	248239	1
175487	248242	1
175487	248365	1
175487	248545	1
175487	248605	1
175487	248708	1
175487	248725	1
175487	248889	1
175487	248950	1
175487	249010	1
175487	249075	1
175487	249252	1
175487	249285	1
175487	249293	1
175487	249369	1
175487	249998	1
175487	250524	1
175487	250688	1
175487	251076	1
175487	251328	1
175487	251371	1
175487	251377	1
175487	251460	1
175487	251464	1
175487	251505	1
175487	251563	1
175487	251706	1
175487	251910	1
175487	252203	1
175487	252229	1
175487	252639	1
175487	254048	1
175487	254221	1
175487	255333	1
175487	255488	1
175487	255767	1
175487	256148	1
175487	256198	1
175487	256282	1
175487	258271	1
175487	258455	1
175487	258486	1
175487	258626	1
175487	258633	1
175487	259079	1
175487	259152	1
175487	259394	1
175487	259431	1
175487	259536	1
175487	259539	1
175487	261169	1
175487	261266	1
175487	261422	1
175487	261912	1
175487	262336	1
175487	262416	1
175487	262743	1
175487	263988	1
175487	264247	1
175487	264463	1
175487	264624	1
175487	265000	1
175487	265259	1
175487	265268	1
175487	265269	1
175487	265375	1
175487	265659	1
175487	265792	1
175487	265951	1
175487	266175	1
175487	266191	1
175487	266379	1
175487	266407	1
175487	267350	1
175487	267360	1
175487	268043	1
175487	268241	1
175487	268990	1
175487	269081	1
175487	269428	1
175487	270049	1
175487	270081	1
175487	270347	1
175487	270392	1
175487	273085	1
175487	273094	1
175487	273250	1
175487	273266	1
175487	273303	1
175487	273373	1
175487	273437	1
175487	273555	1
175487	273584	1
175487	273653	1
175487	273774	1
175487	273985	1
175487	274090	1
175487	274131	1
175487	274296	1
175487	275002	1
175487	276304	1
175487	276423	1
175487	276645	1
175487	277642	1
175487	277646	1
175487	277668	1
175487	277806	1
175487	277882	1
175487	277894	1
175487	278168	1
175487	278451	1
175487	278577	1
175487	278596	1
175487	278829	1
175487	278960	1
175487	279006	1
175487	279012	1
175487	279419	1
175487	279426	1
175487	279430	1
175487	279442	1
175487	279500	1
175487	279521	1
175487	279551	1
175487	279700	1
175487	279708	1
175487	279856	1
175487	280179	1
175487	280225	1
175487	280289	1
175487	280346	1
175487	282450	1
175487	282500	1
175487	282695	1
175487	282758	1
175487	282798	1
175487	282879	1
175487	283001	1
175487	283128	1
175487	284011	1
175487	284175	1
175487	284240	1
175487	284411	1
175487	284415	1
175487	284568	1
175487	284600	1
175487	284620	1
175487	284815	1
175487	284925	1
175487	284978	1
175487	285008	1
175487	285090	1
175487	285173	1
175487	285185	1
175487	285281	1
175487	285413	1
175487	285482	1
175487	285507	1
175487	285831	1
175487	285986	1
175487	286064	1
175487	286093	1
175487	286140	1
175487	286183	1
175487	286294	1
175487	286495	1
175487	286544	1
175487	286547	1
175487	286559	1
175487	286631	1
175487	286725	1
175487	286762	1
175487	286821	1
175487	286954	1
175487	287032	1
175487	287439	1
175487	287467	1
175487	287478	1
175487	287520	1
175487	287530	1
175487	287722	1
175487	287762	1
175487	287773	1
175487	287872	1
175487	287876	1
175487	288142	1
175487	288264	1
175487	288276	1
175487	288369	1
175487	288557	1
175487	288754	1
175487	288841	1
175487	288866	1
175487	288872	1
175487	288910	1
175487	289009	1
175487	289068	1
175487	289127	1
175487	289218	1
175487	289860	1
175487	291309	1
175487	291337	1
175487	291497	1
175487	291603	1
175487	291675	1
175487	291689	1
175487	291697	1
175487	291851	1
175487	291973	1
175487	292063	1
175487	292083	1
175487	292176	1
175487	292222	1
175487	292289	1
175487	292458	1
175487	292485	1
175487	292499	1
175487	292642	1
175487	293002	1
175487	293174	1
175487	293204	1
175487	293357	1
175487	293426	1
175487	293484	1
175487	293786	1
175487	293808	1
175487	294039	1
175487	294271	1
175487	294295	1
175487	294319	1
175487	294595	1
175487	295377	1
175487	295513	1
175487	295864	1
175487	295871	1
175487	296043	1
175487	296132	1
175487	296436	1
175487	296513	1
175487	296875	1
175487	297286	1
175487	297441	1
175487	297590	1
175487	297705	1
175487	297724	1
175487	298718	1
175487	299521	1
175487	300347	1
175487	300754	1
175487	301390	1
175487	301551	1
175487	303048	1
175487	305535	1
175487	306736	1
175487	307112	1
175487	311362	1
175487	311538	1
175487	313970	1
175487	314159	1
175487	315034	1
175487	315336	1
175487	318888	1
175487	319614	1
175487	320507	1
175487	320539	1
175487	320708	1
175487	320872	1
175487	320940	1
175487	321021	1
175487	321054	1
175487	321060	1
175487	321134	1
175487	321288	1
175487	321438	1
175487	321504	1
175487	321542	1
175487	321567	1
175487	321623	1
175487	321844	1
175487	321855	1
175487	321956	1
175487	322001	1
175487	322072	1
175487	322198	1
175487	322518	1
175487	322695	1
175487	322725	1
175487	322789	1
175487	322799	1
175487	322834	1
175487	322973	1
175487	323100	1
175487	323170	1
175487	323173	1
175487	323505	1
175487	323810	1
175487	323995	1
175487	326268	1
175487	326977	1
175487	327063	1
175487	327075	1
175487	327088	1
175487	327149	1
175487	327363	1
175487	327375	1
175487	327376	1
175487	327401	1
175487	327699	1
175487	327706	1
175487	327723	1
175487	328379	1
175487	328446	1
175487	328470	1
175487	328846	1
175487	328895	1
175487	329262	1
175487	329741	1
175487	329924	1
175487	329940	1
175487	329982	1
175487	330655	1
175487	331471	1
175487	332137	1
175487	332299	1
175487	334412	1
175487	337898	1
175487	337918	1
175487	338299	1
175487	338862	1
175487	339139	1
175487	339259	1
175487	339325	1
175487	339416	1
175487	339653	1
175487	339850	1
175487	339881	1
175487	339888	1
175487	340207	1
175487	340226	1
175487	340602	1
175487	340642	1
175487	341164	1
175487	342709	1
175487	344226	1
175487	344287	1
175487	344490	1
175487	344750	1
175487	344770	1
175487	351315	1
175487	353550	1
175487	353588	1
175487	353974	1
175487	357349	1
175487	357388	1
175487	357467	1
175487	357649	1
175487	358124	1
175487	358128	1
175487	358177	1
175487	359189	1
175487	359194	1
175487	359209	1
175487	359749	1
175487	359762	1
175487	359765	1
175487	360156	1
175487	360565	1
175487	360710	1
175487	360749	1
175487	362735	1
175487	362749	1
175487	362760	1
175487	363634	1
175487	363636	1
175487	363912	1
175487	366094	1
175487	368396	1
175487	370207	1
175487	370713	1
175487	370791	1
175487	372974	1
175487	379295	1
175487	381191	1
175487	382084	1
175487	388895	1
175487	390464	1
175487	390584	1
175487	390634	1
175487	391806	1
175487	391859	1
175487	392054	1
175487	392239	1
175487	392329	1
175487	392355	1
175487	392742	1
175487	392749	1
175487	393063	1
175487	393238	1
175487	393290	1
175487	393307	1
175487	393440	1
175487	395426	1
175487	397045	1
175487	397144	1
175487	397223	1
175487	398166	1
175487	398280	1
175487	399178	1
175487	400677	1
175487	400937	1
175487	401126	1
175487	401252	1
175487	401807	1
175487	401960	1
175487	402505	1
175487	402557	1
175487	402574	1
175487	402894	1
175487	402949	1
175487	403134	1
175487	403231	1
175487	403232	1
175487	403280	1
175487	403361	1
175487	403629	1
175487	403631	1
175487	403700	1
175487	403973	1
175487	404070	1
175487	404157	1
175487	404169	1
175487	404174	1
175487	404254	1
175487	404272	1
175487	404333	1
175487	404407	1
175487	404794	1
175487	406358	1
175487	406381	1
175487	409728	1
175487	410420	1
175487	410681	1
175487	411290	1
175487	411344	1
175487	411350	1
175487	411436	1
175487	411551	1
175487	411741	1
175487	411752	1
175487	411871	1
175487	412001	1
175487	412100	1
175487	412161	1
175487	412295	1
175487	412299	1
175487	412393	1
175487	412448	1
175487	412555	1
175487	412616	1
175487	412744	1
175487	413416	1
175487	413589	1
175487	414173	1
175487	414428	1
175487	414441	1
175487	414732	1
175487	414927	1
175487	415338	1
175487	415550	1
175487	415585	1
175487	415627	1
175487	415847	1
175487	415965	1
175487	416023	1
175487	416127	1
175487	416461	1
175487	417634	1
175487	417773	1
175487	417902	1
175487	418473	1
175487	418838	1
175487	418875	1
175487	418907	1
175487	418935	1
175487	419027	1
175487	419108	1
175487	419114	1
175487	419138	1
175487	420138	1
175487	420253	1
175487	424455	1
175487	425274	1
175487	425441	1
175487	425731	1
175487	425753	1
175487	425880	1
175487	425902	1
175487	425957	1
175487	426063	1
175487	426172	1
175487	426215	1
175487	426470	1
175487	426503	1
175487	426722	1
175487	427000	1
175487	427012	1
175487	427022	1
175487	427058	1
175487	427090	1
175487	427599	1
175487	428204	1
175487	428224	1
175487	428421	1
175487	428990	1
175487	429783	1
175487	429988	1
175487	430243	1
175487	430423	1
175487	430650	1
175487	430662	1
175487	430738	1
175487	430902	1
175487	430911	1
175487	430987	1
175487	431120	1
175487	431126	1
175487	431458	1
175487	431507	1
175487	432455	1
175487	432459	1
175487	432462	1
175487	432542	1
175487	433580	1
175487	433939	1
175487	434028	1
175487	434088	1
175487	434166	1
175487	434191	1
175487	434272	1
175487	434426	1
175487	434605	1
175487	434628	1
175487	434896	1
175487	434968	1
175487	435053	1
175487	435143	1
175487	435151	1
175487	435172	1
175487	435444	1
175487	436060	1
175487	436181	1
175487	436555	1
175487	436649	1
175487	436704	1
175487	438403	1
175487	439647	1
175487	439805	1
175487	439898	1
175487	440299	1
175487	440635	1
175487	440651	1
175487	440656	1
175487	440768	1
175487	440857	1
175487	440914	1
175487	441034	1
175487	441211	1
175487	442001	1
175487	442335	1
175487	446226	1
175487	446441	1
175487	446811	1
175487	446826	1
175487	446976	1
175487	448234	1
175487	448857	1
175487	448860	1
175487	449215	1
175487	449668	1
175487	449774	1
175487	449928	1
175487	450029	1
175487	450655	1
175487	450672	1
175487	450753	1
175487	450998	1
175487	451231	1
175487	451483	1
175487	451553	1
175487	451644	1
175487	451738	1
175487	451861	1
175487	451908	1
175487	452018	1
175487	452263	1
175487	452266	1
175487	452314	1
175487	452415	1
175487	453507	1
175487	453703	1
175487	453811	1
175487	454405	1
175487	457215	1
175487	457869	1
175487	457954	1
175487	466167	1
175487	466192	1
175487	468411	1
175487	468577	1
175487	468786	1
175487	468874	1
175487	469322	1
175487	470267	1
175487	470717	1
175487	470850	1
175487	473305	1
175487	473585	1
175487	474900	1
175487	475069	1
175487	475081	1
175487	475141	1
175487	477767	1
175487	477909	1
175487	478682	1
175487	479116	1
175487	479585	1
175487	480901	1
175487	481876	1
175487	482171	1
175487	482241	1
175487	482268	1
175487	482274	1
175487	484209	1
175487	488060	1
175487	490869	1
175487	492207	1
175487	493093	1
175487	495439	1
175487	495750	1
175487	495836	1
175487	495989	1
175487	496078	1
175487	496107	1
175487	496173	1
175487	496357	1
175487	496784	1
175487	496813	1
175487	496833	1
175487	496909	1
175487	496924	1
175487	496936	1
175487	496939	1
175487	497059	1
175487	497161	1
175487	497286	1
175487	497289	1
175487	497895	1
175487	497901	1
175487	497935	1
175487	500275	1
175487	500569	1
175487	500889	1
175487	503305	1
175487	503974	1
175487	507046	1
175487	507566	1
175487	507865	1
175487	508045	1
175487	510505	1
175487	516582	1
175487	516882	1
175487	518460	1
175487	518485	1
175487	519178	1
175487	520852	1
175487	520926	1
175487	522603	1
175487	522897	1
175487	526015	1
175487	528015	1
175487	530883	1
175487	533346	1
175487	535663	1
175487	539182	1
175487	539235	1
175487	540228	1
175487	540261	1
175487	540264	1
175487	541253	1
175487	542882	1
175487	543695	1
175487	544077	1
175487	553744	1
175487	555517	1
175487	555650	1
175487	555689	1
175487	557293	1
175487	564724	1
175487	564982	1
175487	566061	1
175487	566488	1
175487	567202	1
175487	571694	1
175487	571942	1
175487	572230	1
175487	574988	1
175487	575188	1
175487	575240	1
175487	575349	1
175487	577373	1
175487	577882	1
175487	578181	1
175487	578199	1
175487	578474	1
175487	578768	1
175487	579021	1
175487	579409	1
175487	579413	1
175487	579449	1
175487	579815	1
175487	579894	1
175487	581834	1
175487	581895	1
175487	582192	1
175487	583919	1
175487	586225	1
175487	589527	1
175487	595617	1
175487	596237	1
175487	596464	1
175487	596840	1
175487	597899	1
175487	597992	1
175487	597993	1
175487	598031	1
175487	598043	1
175487	598228	1
175487	598230	1
175487	598243	1
175487	598344	1
175487	598351	1
175487	598593	1
175487	598913	1
175487	598943	1
175487	599135	1
175487	601165	1
175487	601245	1
175487	601686	1
175487	601700	1
175487	601714	1
175487	602755	1
175487	604094	1
175487	604226	1
175487	604480	1
175487	605093	1
175487	607587	1
175487	607763	1
175487	608192	1
175487	608361	1
175487	608411	1
175487	609151	1
175487	609181	1
175487	609391	1
175487	609427	1
175487	609498	1
175487	609532	1
175487	609563	1
175487	609775	1
175487	609929	1
175487	610072	1
175487	610091	1
175487	610193	1
175487	610198	1
175487	610271	1
175487	610414	1
175487	610420	1
175487	610634	1
175487	610635	1
175487	610677	1
175487	610885	1
175487	611117	1
175487	611159	1
175487	611315	1
175487	612029	1
175487	612109	1
175487	612555	1
175487	614830	1
175487	614928	1
175487	614964	1
175487	615087	1
175487	615174	1
175487	617821	1
175487	617934	1
175487	617953	1
175487	617959	1
175487	617986	1
175487	617999	1
175487	618283	1
175487	618328	1
175487	618566	1
175487	618773	1
175487	619046	1
175487	619397	1
175487	619416	1
175487	619580	1
175487	619929	1
175487	619940	1
175487	620017	1
175487	620069	1
175487	620279	1
175487	620292	1
175487	620448	1
175487	620707	1
175487	621428	1
175487	621513	1
175487	622061	1
175487	622246	1
175487	623304	1
175487	623351	1
175487	623803	1
175487	634635	1
175487	640890	1
175487	641856	1
175487	641894	1
175487	641989	1
175487	642089	1
175487	642120	1
175487	642462	1
175487	642479	1
175487	642533	1
175487	643203	1
175487	643597	1
175487	645883	1
175487	648651	1
175487	648942	1
175487	649719	1
175487	649776	1
175487	650457	1
175487	650980	1
175487	651290	1
175487	651670	1
175487	652006	1
175487	652020	1
175487	652212	1
175487	653892	1
175487	653975	1
175487	654028	1
175487	654162	1
175487	655587	1
175487	655640	1
175487	657022	1
175487	657284	1
175487	657560	1
175487	657661	1
175487	657817	1
175487	658298	1
175487	658416	1
175487	660728	1
175487	661851	1
175487	661913	1
175487	662022	1
175487	662248	1
175487	662733	1
175487	662807	1
175487	662938	1
175487	663008	1
175487	663405	1
175487	668413	1
175487	668529	1
175487	668538	1
175487	668937	1
175487	669343	1
175487	669779	1
175487	670521	1
175487	670729	1
175487	674506	1
175487	674705	1
175487	674726	1
175487	674742	1
175487	676475	1
175487	676543	1
175487	680112	1
175487	680613	1
175487	681215	1
175487	682284	1
175487	682461	1
175487	682728	1
175487	683622	1
175487	686262	1
175487	686340	1
175487	687828	1
175487	687913	1
175487	689173	1
175487	689659	1
175487	689715	1
175487	689743	1
175487	689878	1
175487	689988	1
175487	690027	1
175487	690287	1
175487	690320	1
175487	690346	1
175487	691318	1
175487	692064	1
175487	692136	1
175487	693039	1
175487	695510	1
175487	698708	1
175487	698941	1
175487	699348	1
175487	699366	1
175487	699445	1
175487	699588	1
175487	700300	1
175487	701995	1
175487	702083	1
175487	702115	1
175487	702678	1
175487	702689	1
175487	702702	1
175487	702984	1
175487	704588	1
175487	704680	1
175487	704716	1
175487	705040	1
175487	705070	1
175487	705185	1
175487	705288	1
175487	705290	1
175487	705527	1
175487	706310	1
175487	706979	1
175487	707160	1
175487	707270	1
175487	707741	1
175487	707744	1
175487	707894	1
175487	709611	1
175487	709787	1
175487	710560	1
175487	712685	1
175487	712964	1
175487	713222	1
175487	713790	1
175487	713807	1
175487	713823	1
175487	713967	1
175487	715180	1
175487	715525	1
175487	716737	1
175487	719609	1
175487	719637	1
175487	721880	1
175487	722505	1
175487	723072	1
175487	724049	1
175487	724718	1
175487	726312	1
175487	726382	1
175487	727766	1
175487	728890	1
175487	730451	1
175487	731148	1
175487	732462	1
175487	735466	1
175487	737249	1
175487	742279	1
175487	742969	1
175487	744370	1
175487	744532	1
175487	744838	1
175487	745036	1
175487	745087	1
175487	745378	1
175487	745404	1
175487	746712	1
175487	747564	1
175487	749852	1
175487	749872	1
175487	749882	1
175487	750116	1
175487	750209	1
175487	750295	1
175487	750400	1
175487	750696	1
175487	751966	1
175487	752027	1
175487	752282	1
175487	752521	1
175487	752960	1
175487	757571	1
175487	758285	1
175487	759240	1
175487	761208	1
175487	761381	1
175487	761455	1
175487	761490	1
175487	761661	1
175487	761662	1
175487	761674	1
175487	761878	1
175487	762111	1
175487	762428	1
175487	766102	1
175487	768005	1
175487	771929	1
175487	772683	1
175487	773843	1
175487	774646	1
175487	775021	1
175487	775192	1
175487	775357	1
175487	776644	1
175487	778023	1
175487	778989	1
175487	779318	1
175487	779560	1
175487	781475	1
175487	781749	1
175487	782327	1
175487	782448	1
175487	782543	1
175487	782645	1
175487	782780	1
175487	782786	1
175487	782893	1
175487	782996	1
175487	783060	1
175487	783463	1
175487	783550	1
175487	783597	1
175487	783657	1
175487	783668	1
175487	783723	1
175487	783729	1
